# Arch_Idx, NASWOT, logSynflow, PortionSkipped
3.596000000000000000e+03 7.721207275390625000e+02 3.943401732691829675e+05 1.000000000000000000e+00
3.597000000000000000e+03 7.581107177734375000e+02 7.336223041894900380e+05 1.000000000000000000e+00
3.598000000000000000e+03 7.873716430664062500e+02 1.097855327232142445e+06 0.000000000000000000e+00
3.599000000000000000e+03 7.094860839843750000e+02 1.511624791285484680e+05 3.333333333333333148e-01
3.600000000000000000e+03 8.025989990234375000e+02 1.060110398713552859e+06 0.000000000000000000e+00
3.601000000000000000e+03 7.040882568359375000e+02 1.230863842271875619e+05 6.666666666666666297e-01
3.602000000000000000e+03 7.223304443359375000e+02 2.969175877343780012e+05 5.000000000000000000e-01
3.603000000000000000e+03 7.846174316406250000e+02 4.139777470224617282e+05 1.000000000000000000e+00
3.604000000000000000e+03 7.479139404296875000e+02 3.873580872272102861e+05 0.000000000000000000e+00
3.605000000000000000e+03 7.818444213867187500e+02 8.283528782791006379e+05 1.000000000000000000e+00
3.606000000000000000e+03 7.039416503906250000e+02 3.313370774167366326e+05 1.000000000000000000e+00
3.607000000000000000e+03 8.195288696289062500e+02 1.522722288632205687e+06 0.000000000000000000e+00
3.608000000000000000e+03 7.284011840820312500e+02 9.094542097219554125e+04 1.000000000000000000e+00
3.609000000000000000e+03 7.632871093750000000e+02 2.723608926360855112e+05 0.000000000000000000e+00
3.610000000000000000e+03 6.269796142578125000e+02 2.488483126359057205e+05 2.000000000000000000e+00
3.611000000000000000e+03 7.576264038085937500e+02 4.966093643753691576e+05 1.000000000000000000e+00
3.612000000000000000e+03 7.858590087890625000e+02 4.880345534357480938e+05 1.000000000000000000e+00
3.613000000000000000e+03 7.630155029296875000e+02 1.686376456968932471e+05 0.000000000000000000e+00
3.614000000000000000e+03 7.597249755859375000e+02 1.872111806687530479e+05 5.000000000000000000e-01
3.615000000000000000e+03 7.281154785156250000e+02 3.231078134231408476e+05 0.000000000000000000e+00
3.616000000000000000e+03 6.101059570312500000e+02 1.140812179316851980e+05 1.000000000000000000e+00
3.617000000000000000e+03 8.057303466796875000e+02 8.145542030765154632e+05 5.000000000000000000e-01
3.618000000000000000e+03 8.041389770507812500e+02 9.283805923804547638e+05 0.000000000000000000e+00
3.619000000000000000e+03 7.767657470703125000e+02 1.353277309584806440e+06 1.000000000000000000e+00
3.620000000000000000e+03 7.068067626953125000e+02 1.335782521634319564e+05 7.500000000000000000e-01
3.621000000000000000e+03 8.300947875976562500e+02 2.522761497461274266e+06 0.000000000000000000e+00
3.622000000000000000e+03 7.902940673828125000e+02 7.168552977007615846e+05 0.000000000000000000e+00
3.623000000000000000e+03 6.132109375000000000e+02 1.182632091537998349e+05 0.000000000000000000e+00
3.624000000000000000e+03 7.856992797851562500e+02 2.733735963324649492e+05 1.000000000000000000e+00
3.625000000000000000e+03 7.858187255859375000e+02 6.766604799645119347e+05 5.000000000000000000e-01
3.626000000000000000e+03 7.529641113281250000e+02 5.443212813945494127e+05 0.000000000000000000e+00
3.627000000000000000e+03 7.909193115234375000e+02 8.306795362606490962e+05 1.000000000000000000e+00
3.628000000000000000e+03 7.640416259765625000e+02 9.624132995731595438e+05 5.000000000000000000e-01
3.629000000000000000e+03 7.605131835937500000e+02 1.937677156445363071e+05 0.000000000000000000e+00
3.630000000000000000e+03 7.437378540039062500e+02 2.202186312090621504e+05 6.666666666666666297e-01
3.631000000000000000e+03 7.635624389648437500e+02 6.455157774511693278e+05 0.000000000000000000e+00
3.632000000000000000e+03 7.571342773437500000e+02 5.429847985894221347e+05 0.000000000000000000e+00
3.633000000000000000e+03 5.578234863281250000e+02 5.513522481164497003e+04 0.000000000000000000e+00
3.634000000000000000e+03 6.974129638671875000e+02 1.215522156992492964e+05 0.000000000000000000e+00
3.635000000000000000e+03 7.547802734375000000e+02 5.815640485948970309e+05 1.500000000000000000e+00
3.636000000000000000e+03 7.985547485351562500e+02 5.868163153131549479e+05 0.000000000000000000e+00
3.637000000000000000e+03 7.631466064453125000e+02 5.654721577714781743e+05 0.000000000000000000e+00
3.638000000000000000e+03 7.835725097656250000e+02 8.965918606345292646e+05 1.000000000000000000e+00
3.639000000000000000e+03 7.029191894531250000e+02 1.232372484981278831e+05 5.000000000000000000e-01
3.640000000000000000e+03 7.890730590820312500e+02 8.887115712247891352e+05 5.000000000000000000e-01
3.641000000000000000e+03 7.122821044921875000e+02 1.094246614538903377e+05 0.000000000000000000e+00
3.642000000000000000e+03 7.896247558593750000e+02 6.406998926755615976e+05 0.000000000000000000e+00
3.643000000000000000e+03 7.143117675781250000e+02 3.836725582774183131e+05 6.666666666666666297e-01
3.644000000000000000e+03 7.276098632812500000e+02 1.179765415413167357e+05 1.000000000000000000e+00
3.645000000000000000e+03 7.870244140625000000e+02 1.108787465244900901e+06 3.333333333333333148e-01
3.646000000000000000e+03 7.898160400390625000e+02 9.147311285647216719e+05 0.000000000000000000e+00
3.647000000000000000e+03 8.165307617187500000e+02 1.024074177550623426e+06 0.000000000000000000e+00
3.648000000000000000e+03 7.560885620117187500e+02 4.213213315825167228e+05 5.000000000000000000e-01
3.649000000000000000e+03 7.435601196289062500e+02 1.706080188534658810e+05 0.000000000000000000e+00
3.650000000000000000e+03 7.888466796875000000e+02 6.412323107718640240e+05 5.000000000000000000e-01
3.651000000000000000e+03 7.624075927734375000e+02 5.135731937128353748e+05 0.000000000000000000e+00
3.652000000000000000e+03 7.873793945312500000e+02 3.590161071143124136e+05 1.000000000000000000e+00
3.653000000000000000e+03 8.044772949218750000e+02 1.377493561173340771e+06 0.000000000000000000e+00
3.654000000000000000e+03 7.583488769531250000e+02 6.440603681409402052e+05 0.000000000000000000e+00
3.655000000000000000e+03 7.996127929687500000e+02 1.385336056093253428e+06 2.000000000000000000e+00
3.656000000000000000e+03 7.449703369140625000e+02 6.678092097793965368e+05 3.333333333333333148e-01
3.657000000000000000e+03 7.100324707031250000e+02 3.220502166641331860e+05 1.000000000000000000e+00
3.658000000000000000e+03 7.870150146484375000e+02 5.266225062031475827e+05 0.000000000000000000e+00
3.659000000000000000e+03 7.038610229492187500e+02 1.222112553847440722e+05 0.000000000000000000e+00
3.660000000000000000e+03 7.800970458984375000e+02 9.132527017282703891e+05 1.000000000000000000e+00
3.661000000000000000e+03 6.131741333007812500e+02 1.967763815502996440e+05 0.000000000000000000e+00
3.662000000000000000e+03 7.030588378906250000e+02 1.502919825985914504e+05 5.000000000000000000e-01
3.663000000000000000e+03 8.000684814453125000e+02 7.386866003582706908e+05 1.000000000000000000e+00
3.664000000000000000e+03 8.046632080078125000e+02 1.227966466025773436e+06 0.000000000000000000e+00
3.665000000000000000e+03 7.160164184570312500e+02 3.991027790663269116e+04 2.000000000000000000e+00
3.666000000000000000e+03 7.404523925781250000e+02 2.195237361256643198e+05 5.000000000000000000e-01
3.667000000000000000e+03 7.830938720703125000e+02 1.321057807729341555e+06 0.000000000000000000e+00
3.668000000000000000e+03 7.610892333984375000e+02 5.529653077637259848e+05 0.000000000000000000e+00
3.669000000000000000e+03 7.854644165039062500e+02 9.526695667869671015e+05 1.000000000000000000e+00
3.670000000000000000e+03 7.628482666015625000e+02 6.462923429288438056e+05 0.000000000000000000e+00
3.671000000000000000e+03 7.215982666015625000e+02 3.209407273198486073e+05 0.000000000000000000e+00
3.672000000000000000e+03 8.018302001953125000e+02 8.977518811786453007e+05 0.000000000000000000e+00
3.673000000000000000e+03 7.277508544921875000e+02 2.964480785122819943e+05 5.000000000000000000e-01
3.674000000000000000e+03 7.556682128906250000e+02 4.217829302018406452e+05 0.000000000000000000e+00
3.675000000000000000e+03 8.196591796875000000e+02 9.641505707055275561e+05 1.000000000000000000e+00
3.676000000000000000e+03 7.412957763671875000e+02 4.334864961201545084e+05 1.000000000000000000e+00
3.677000000000000000e+03 7.841686401367187500e+02 6.462649939469377277e+05 1.000000000000000000e+00
3.678000000000000000e+03 7.634250488281250000e+02 9.611908938530184096e+05 6.666666666666666297e-01
3.679000000000000000e+03 6.220934448242187500e+02 1.377741250225248405e+04 1.333333333333333259e+00
3.680000000000000000e+03 7.173277587890625000e+02 1.085213059051446471e+05 2.000000000000000000e+00
3.681000000000000000e+03 7.212366333007812500e+02 1.091777658392333105e+05 1.000000000000000000e+00
3.682000000000000000e+03 8.053468017578125000e+02 1.897948199465123704e+06 0.000000000000000000e+00
3.683000000000000000e+03 7.829258422851562500e+02 3.697904744908893481e+05 1.000000000000000000e+00
3.684000000000000000e+03 6.095673217773437500e+02 3.558180997172583739e+04 3.333333333333333148e-01
3.685000000000000000e+03 7.136867065429687500e+02 1.089239090525707870e+05 0.000000000000000000e+00
3.686000000000000000e+03 7.174924926757812500e+02 6.610761752613152203e+04 2.000000000000000000e+00
3.687000000000000000e+03 7.219591064453125000e+02 1.088376006935122568e+05 6.666666666666666297e-01
3.688000000000000000e+03 7.850532836914062500e+02 7.691050576007206691e+05 1.000000000000000000e+00
3.689000000000000000e+03 7.899504394531250000e+02 3.589935994095408823e+05 0.000000000000000000e+00
3.690000000000000000e+03 8.057391357421875000e+02 7.064956090222973144e+05 0.000000000000000000e+00
3.691000000000000000e+03 6.258280029296875000e+02 3.977401185586636711e+04 5.000000000000000000e-01
3.692000000000000000e+03 8.195735473632812500e+02 2.740548584597274195e+06 0.000000000000000000e+00
3.693000000000000000e+03 7.554920654296875000e+02 1.171492555559444299e+05 0.000000000000000000e+00
3.694000000000000000e+03 8.030625610351562500e+02 1.565485967472930672e+06 0.000000000000000000e+00
3.695000000000000000e+03 8.190247802734375000e+02 1.709771551385957515e+06 0.000000000000000000e+00
3.696000000000000000e+03 7.581293334960937500e+02 5.715701143532143906e+05 0.000000000000000000e+00
3.697000000000000000e+03 7.976625366210937500e+02 1.568575547846820205e+06 2.000000000000000000e+00
3.698000000000000000e+03 7.069170532226562500e+02 3.888906216144880163e+05 1.000000000000000000e+00
3.699000000000000000e+03 7.592114257812500000e+02 2.625714089368248242e+05 0.000000000000000000e+00
3.700000000000000000e+03 7.611816406250000000e+02 4.081250715486449772e+05 0.000000000000000000e+00
3.701000000000000000e+03 7.567633056640625000e+02 5.703927506283934927e+05 5.000000000000000000e-01
3.702000000000000000e+03 8.015557861328125000e+02 8.047593395110127749e+05 1.000000000000000000e+00
3.703000000000000000e+03 7.555554809570312500e+02 9.632123111048430437e+05 5.000000000000000000e-01
3.704000000000000000e+03 7.173502197265625000e+02 1.085304967596708593e+05 5.000000000000000000e-01
3.705000000000000000e+03 8.061187744140625000e+02 1.675157601356973173e+06 0.000000000000000000e+00
3.706000000000000000e+03 7.797521362304687500e+02 1.326329260886574863e+06 1.500000000000000000e+00
3.707000000000000000e+03 7.213553466796875000e+02 3.094263105853707530e+05 3.333333333333333148e-01
3.708000000000000000e+03 7.803692626953125000e+02 6.922404685400550952e+05 5.000000000000000000e-01
3.709000000000000000e+03 7.559187011718750000e+02 5.268298138290842762e+05 0.000000000000000000e+00
3.710000000000000000e+03 7.579289550781250000e+02 1.043659758899898967e+06 0.000000000000000000e+00
3.711000000000000000e+03 8.046151733398437500e+02 1.102532940885841381e+06 0.000000000000000000e+00
3.712000000000000000e+03 6.997459716796875000e+02 6.200768377552706079e+04 5.000000000000000000e-01
3.713000000000000000e+03 7.475608520507812500e+02 2.483971719714736100e+05 1.000000000000000000e+00
3.714000000000000000e+03 6.096890258789062500e+02 1.386302757374350949e+04 5.000000000000000000e-01
3.715000000000000000e+03 7.781285400390625000e+02 1.543630099533258937e+06 1.000000000000000000e+00
3.716000000000000000e+03 7.010819702148437500e+02 3.317902082365371753e+05 1.000000000000000000e+00
3.717000000000000000e+03 7.621250610351562500e+02 4.097612208374665934e+05 0.000000000000000000e+00
3.718000000000000000e+03 7.520180664062500000e+02 6.549697385363114299e+05 0.000000000000000000e+00
3.719000000000000000e+03 7.640113525390625000e+02 3.741903982947626500e+05 1.000000000000000000e+00
3.720000000000000000e+03 7.200588989257812500e+02 3.096176181201609434e+05 1.000000000000000000e+00
3.721000000000000000e+03 7.787801513671875000e+02 1.354515367896414129e+06 0.000000000000000000e+00
3.722000000000000000e+03 7.543854980468750000e+02 6.553601833425182849e+05 0.000000000000000000e+00
3.723000000000000000e+03 6.145737304687500000e+02 6.624480367795712664e+04 0.000000000000000000e+00
3.724000000000000000e+03 7.866882934570312500e+02 3.602811248773774132e+05 5.000000000000000000e-01
3.725000000000000000e+03 7.834716186523437500e+02 8.872356691967365332e+05 0.000000000000000000e+00
3.726000000000000000e+03 7.814777832031250000e+02 7.793352102584819077e+05 5.000000000000000000e-01
3.727000000000000000e+03 7.575704345703125000e+02 9.373100260019676061e+05 0.000000000000000000e+00
3.728000000000000000e+03 7.203796997070312500e+02 9.202896302708954317e+04 2.000000000000000000e+00
3.729000000000000000e+03 6.998513183593750000e+02 3.310403185997689725e+05 3.333333333333333148e-01
3.730000000000000000e+03 7.549174194335937500e+02 7.354992426947122440e+05 5.000000000000000000e-01
3.731000000000000000e+03 8.179709472656250000e+02 2.061056700147918891e+06 2.000000000000000000e+00
3.732000000000000000e+03 7.647075805664062500e+02 7.244659762951061130e+05 1.000000000000000000e+00
3.733000000000000000e+03 8.017905273437500000e+02 8.329357264293930493e+05 0.000000000000000000e+00
3.734000000000000000e+03 7.085292968750000000e+02 3.210647442585967947e+05 5.000000000000000000e-01
3.735000000000000000e+03 8.068164062500000000e+02 1.268484735799033660e+06 0.000000000000000000e+00
3.736000000000000000e+03 6.038040161132812500e+02 3.566179998363484628e+04 1.000000000000000000e+00
3.737000000000000000e+03 7.871984863281250000e+02 8.874861299427456688e+05 0.000000000000000000e+00
3.738000000000000000e+03 8.197355346679687500e+02 1.993358229784652824e+06 1.000000000000000000e+00
3.739000000000000000e+03 7.698872070312500000e+02 6.844892125261924230e+05 1.500000000000000000e+00
3.740000000000000000e+03 7.879938964843750000e+02 4.871583985990390065e+05 1.000000000000000000e+00
3.741000000000000000e+03 7.174219360351562500e+02 1.085047761539901840e+05 0.000000000000000000e+00
3.742000000000000000e+03 7.829997558593750000e+02 3.009356484793889686e+05 0.000000000000000000e+00
3.743000000000000000e+03 7.240281982421875000e+02 9.063196370097709587e+04 0.000000000000000000e+00
3.744000000000000000e+03 7.882869262695312500e+02 9.838618119491416728e+05 0.000000000000000000e+00
3.745000000000000000e+03 7.892110595703125000e+02 6.386631933622445213e+05 0.000000000000000000e+00
3.746000000000000000e+03 7.216958007812500000e+02 1.702309536797693581e+05 2.000000000000000000e+00
3.747000000000000000e+03 6.998489379882812500e+02 6.186352749334754481e+04 0.000000000000000000e+00
3.748000000000000000e+03 7.899671630859375000e+02 9.963855173975575017e+05 0.000000000000000000e+00
3.749000000000000000e+03 7.544332275390625000e+02 4.215544797514748061e+05 0.000000000000000000e+00
3.750000000000000000e+03 7.550299072265625000e+02 6.554884437916686293e+05 0.000000000000000000e+00
3.751000000000000000e+03 8.019824829101562500e+02 1.062575687389041064e+06 2.000000000000000000e+00
3.752000000000000000e+03 7.885371704101562500e+02 3.577536940297401743e+05 0.000000000000000000e+00
3.753000000000000000e+03 7.520753173828125000e+02 4.224726203907741001e+05 0.000000000000000000e+00
3.754000000000000000e+03 8.034194335937500000e+02 1.819514442641149973e+06 0.000000000000000000e+00
3.755000000000000000e+03 7.624848022460937500e+02 9.600979090923764743e+05 1.000000000000000000e+00
3.756000000000000000e+03 7.867036132812500000e+02 3.027280416165788192e+05 0.000000000000000000e+00
3.757000000000000000e+03 7.762270507812500000e+02 6.920073142773832660e+05 1.000000000000000000e+00
3.758000000000000000e+03 7.600138549804687500e+02 2.653226063046797062e+05 0.000000000000000000e+00
3.759000000000000000e+03 7.585791015625000000e+02 4.225446633859552094e+05 3.333333333333333148e-01
3.760000000000000000e+03 7.601242675781250000e+02 7.255768694423427805e+05 0.000000000000000000e+00
3.761000000000000000e+03 7.515551757812500000e+02 4.216645816934370669e+05 0.000000000000000000e+00
3.762000000000000000e+03 7.650144042968750000e+02 4.357987193896409590e+05 5.000000000000000000e-01
3.763000000000000000e+03 6.051347656250000000e+02 1.140762092084916949e+05 3.333333333333333148e-01
3.764000000000000000e+03 7.585522460937500000e+02 2.097022546350460034e+05 0.000000000000000000e+00
3.765000000000000000e+03 7.822436523437500000e+02 1.325641719379496761e+06 1.000000000000000000e+00
3.766000000000000000e+03 6.989298095703125000e+02 3.324683147252821364e+05 7.500000000000000000e-01
3.767000000000000000e+03 8.301830444335937500e+02 2.590671102749292739e+06 0.000000000000000000e+00
3.768000000000000000e+03 7.036744995117187500e+02 1.231528362769207306e+05 0.000000000000000000e+00
3.769000000000000000e+03 7.863455200195312500e+02 6.101225651423995150e+05 5.000000000000000000e-01
3.770000000000000000e+03 7.646338500976562500e+02 2.293988934415561671e+05 1.000000000000000000e+00
3.771000000000000000e+03 8.199159545898437500e+02 2.050097669862686191e+06 0.000000000000000000e+00
3.772000000000000000e+03 7.599744873046875000e+02 5.275197503752874909e+05 2.000000000000000000e+00
3.773000000000000000e+03 6.999561767578125000e+02 3.320798157875991310e+05 0.000000000000000000e+00
3.774000000000000000e+03 7.028044433593750000e+02 1.227268169685569010e+05 5.000000000000000000e-01
3.775000000000000000e+03 7.976321411132812500e+02 2.136673510102874599e+06 0.000000000000000000e+00
3.776000000000000000e+03 7.871473388671875000e+02 3.184968479338422185e+05 1.500000000000000000e+00
3.777000000000000000e+03 7.019782714843750000e+02 1.227041352371795510e+05 0.000000000000000000e+00
3.778000000000000000e+03 7.639891357421875000e+02 4.093550987979977508e+05 0.000000000000000000e+00
3.779000000000000000e+03 8.157396850585937500e+02 1.275821177775212331e+06 0.000000000000000000e+00
3.780000000000000000e+03 8.006142578125000000e+02 1.273145046530285385e+06 0.000000000000000000e+00
3.781000000000000000e+03 7.606232910156250000e+02 9.329960245854989626e+05 0.000000000000000000e+00
3.782000000000000000e+03 8.028090820312500000e+02 5.829903347376927268e+05 2.000000000000000000e+00
3.783000000000000000e+03 7.535682983398437500e+02 7.339650142452835571e+05 1.000000000000000000e+00
3.784000000000000000e+03 7.432288208007812500e+02 4.330827591408006265e+05 0.000000000000000000e+00
3.785000000000000000e+03 7.075877685546875000e+02 3.208960994591376511e+05 1.000000000000000000e+00
3.786000000000000000e+03 7.621002807617187500e+02 4.360435955366223934e+05 0.000000000000000000e+00
3.787000000000000000e+03 8.048547363281250000e+02 1.566728261655025417e+06 0.000000000000000000e+00
3.788000000000000000e+03 7.887197265625000000e+02 8.217953713488203939e+05 1.000000000000000000e+00
3.789000000000000000e+03 7.113727416992187500e+02 1.095318563168038381e+05 0.000000000000000000e+00
3.790000000000000000e+03 7.102343139648437500e+02 3.901136807895000675e+05 6.666666666666666297e-01
3.791000000000000000e+03 7.671740722656250000e+02 3.067693640676247887e+05 1.000000000000000000e+00
3.792000000000000000e+03 7.232595825195312500e+02 3.101759507921651821e+05 3.333333333333333148e-01
3.793000000000000000e+03 6.271451416015625000e+02 1.185139757913977519e+05 1.500000000000000000e+00
3.794000000000000000e+03 8.192287597656250000e+02 1.408514261559467064e+06 0.000000000000000000e+00
3.795000000000000000e+03 7.572404785156250000e+02 9.376378548662783578e+05 0.000000000000000000e+00
3.796000000000000000e+03 7.036651611328125000e+02 3.206456453039207845e+05 1.000000000000000000e+00
3.797000000000000000e+03 7.171000366210937500e+02 3.092709623336083605e+05 1.000000000000000000e+00
3.798000000000000000e+03 7.185496826171875000e+02 3.085020971665307297e+05 5.000000000000000000e-01
3.799000000000000000e+03 7.062239379882812500e+02 1.226985592343227472e+05 1.000000000000000000e+00
3.800000000000000000e+03 6.036502685546875000e+02 6.186681706485404720e+04 1.000000000000000000e+00
3.801000000000000000e+03 7.852993164062500000e+02 3.356205999360337155e+05 5.000000000000000000e-01
3.802000000000000000e+03 7.878129882812500000e+02 4.878653648225573124e+05 1.000000000000000000e+00
3.803000000000000000e+03 8.203156738281250000e+02 1.695354104730745545e+06 0.000000000000000000e+00
3.804000000000000000e+03 7.781136474609375000e+02 3.885238278091563843e+05 0.000000000000000000e+00
3.805000000000000000e+03 8.042131347656250000e+02 1.778621504010548815e+06 0.000000000000000000e+00
3.806000000000000000e+03 7.610906982421875000e+02 4.099178784565976239e+05 0.000000000000000000e+00
3.807000000000000000e+03 7.516362304687500000e+02 2.077461715840424877e+05 0.000000000000000000e+00
3.808000000000000000e+03 -inf 1.859747977759943751e+05 0.000000000000000000e+00
3.809000000000000000e+03 7.039893798828125000e+02 3.207913857048494974e+05 5.000000000000000000e-01
3.810000000000000000e+03 6.012637939453125000e+02 3.561235266149402742e+04 1.000000000000000000e+00
3.811000000000000000e+03 8.037665405273437500e+02 6.345476909337633988e+05 2.000000000000000000e+00
3.812000000000000000e+03 8.070335083007812500e+02 9.950364587326722685e+05 0.000000000000000000e+00
3.813000000000000000e+03 7.467094726562500000e+02 2.197812135084232432e+05 0.000000000000000000e+00
3.814000000000000000e+03 7.007856445312500000e+02 3.220842222037691390e+05 0.000000000000000000e+00
3.815000000000000000e+03 7.843494873046875000e+02 7.008521589465291472e+05 0.000000000000000000e+00
3.816000000000000000e+03 7.578614501953125000e+02 6.570570000580567867e+05 1.000000000000000000e+00
3.817000000000000000e+03 7.986914062500000000e+02 7.852401928933541058e+05 0.000000000000000000e+00
3.818000000000000000e+03 8.203333129882812500e+02 1.223112596495213686e+06 0.000000000000000000e+00
3.819000000000000000e+03 7.852841186523437500e+02 5.852772932622834342e+05 0.000000000000000000e+00
3.820000000000000000e+03 8.008349609375000000e+02 1.061682214534656843e+06 2.000000000000000000e+00
3.821000000000000000e+03 7.618532714843750000e+02 5.771788796885546762e+05 1.000000000000000000e+00
3.822000000000000000e+03 7.771826782226562500e+02 9.452024611267733853e+05 0.000000000000000000e+00
3.823000000000000000e+03 7.895432128906250000e+02 8.865910139330228558e+05 1.000000000000000000e+00
3.824000000000000000e+03 7.193827514648437500e+02 1.088455787045755278e+05 1.000000000000000000e+00
3.825000000000000000e+03 7.812747802734375000e+02 6.934149079320211895e+05 3.333333333333333148e-01
3.826000000000000000e+03 7.521823120117187500e+02 6.551089482522599865e+05 1.000000000000000000e+00
3.827000000000000000e+03 8.022487792968750000e+02 5.850547333041951060e+05 0.000000000000000000e+00
3.828000000000000000e+03 7.213955688476562500e+02 2.960810980931021040e+05 0.000000000000000000e+00
3.829000000000000000e+03 7.865801391601562500e+02 4.878611763779130997e+05 0.000000000000000000e+00
3.830000000000000000e+03 8.065638427734375000e+02 1.015145980569199775e+06 0.000000000000000000e+00
3.831000000000000000e+03 6.123884277343750000e+02 4.008159961100313376e+04 0.000000000000000000e+00
3.832000000000000000e+03 8.061182861328125000e+02 9.677271832274458138e+05 0.000000000000000000e+00
3.833000000000000000e+03 7.641382446289062500e+02 3.741792286496110028e+05 1.000000000000000000e+00
3.834000000000000000e+03 7.850152587890625000e+02 5.392235157369743101e+05 3.333333333333333148e-01
3.835000000000000000e+03 7.784941406250000000e+02 6.637667017270153156e+05 0.000000000000000000e+00
3.836000000000000000e+03 7.650603027343750000e+02 3.999559893968975521e+05 0.000000000000000000e+00
3.837000000000000000e+03 6.080062255859375000e+02 1.924499772630172665e+05 1.000000000000000000e+00
3.838000000000000000e+03 7.823989257812500000e+02 2.643042448558362667e+05 0.000000000000000000e+00
3.839000000000000000e+03 6.987987670898437500e+02 6.220183997285890655e+04 1.333333333333333259e+00
3.840000000000000000e+03 6.038019409179687500e+02 8.122056606928624387e+04 0.000000000000000000e+00
3.841000000000000000e+03 7.487786865234375000e+02 2.699608937176200561e+05 1.500000000000000000e+00
3.842000000000000000e+03 7.692539062500000000e+02 3.924075269110533991e+05 1.500000000000000000e+00
3.843000000000000000e+03 7.411571044921875000e+02 6.661969358249061042e+05 2.000000000000000000e+00
3.844000000000000000e+03 8.170512084960937500e+02 8.528418102402293589e+05 0.000000000000000000e+00
3.845000000000000000e+03 7.762520751953125000e+02 5.365319993536839029e+05 1.000000000000000000e+00
3.846000000000000000e+03 7.823536376953125000e+02 9.045402234511434799e+05 0.000000000000000000e+00
3.847000000000000000e+03 7.270238037109375000e+02 2.977057451418925775e+05 0.000000000000000000e+00
3.848000000000000000e+03 6.998308715820312500e+02 1.224528564380227617e+05 5.000000000000000000e-01
3.849000000000000000e+03 8.175981445312500000e+02 2.007661994988959515e+06 0.000000000000000000e+00
3.850000000000000000e+03 7.543062744140625000e+02 1.880180744351315661e+05 1.000000000000000000e+00
3.851000000000000000e+03 8.016516113281250000e+02 7.917215211290727602e+05 0.000000000000000000e+00
3.852000000000000000e+03 7.603228149414062500e+02 6.576266884339494864e+05 3.333333333333333148e-01
3.853000000000000000e+03 7.819890747070312500e+02 6.454637660016542068e+05 1.000000000000000000e+00
3.854000000000000000e+03 -inf 1.074306026964243501e+05 5.000000000000000000e-01
3.855000000000000000e+03 7.878734130859375000e+02 7.708505766488008667e+05 0.000000000000000000e+00
3.856000000000000000e+03 7.857578735351562500e+02 4.892624337671233225e+05 0.000000000000000000e+00
3.857000000000000000e+03 7.265935668945312500e+02 3.747653781255989452e+05 5.000000000000000000e-01
3.858000000000000000e+03 7.839707031250000000e+02 1.101376614018488675e+06 6.666666666666666297e-01
3.859000000000000000e+03 7.608884887695312500e+02 4.216313480312867323e+05 3.333333333333333148e-01
3.860000000000000000e+03 7.851990356445312500e+02 7.462187580466392683e+05 1.000000000000000000e+00
3.861000000000000000e+03 7.505080566406250000e+02 4.223266362185953185e+05 0.000000000000000000e+00
3.862000000000000000e+03 7.978107299804687500e+02 1.677554774408475962e+06 0.000000000000000000e+00
3.863000000000000000e+03 7.018881835937500000e+02 3.903330782156788628e+05 0.000000000000000000e+00
3.864000000000000000e+03 7.845212402343750000e+02 1.316643252444484737e+06 1.000000000000000000e+00
3.865000000000000000e+03 7.499260253906250000e+02 4.220235484855632531e+05 1.000000000000000000e+00
3.866000000000000000e+03 7.018605957031250000e+02 1.228667554458599479e+05 1.500000000000000000e+00
3.867000000000000000e+03 6.126301879882812500e+02 9.233639627208073216e+04 0.000000000000000000e+00
3.868000000000000000e+03 7.651943969726562500e+02 5.366639309921119129e+05 0.000000000000000000e+00
3.869000000000000000e+03 7.631562500000000000e+02 5.791439681538891746e+05 1.000000000000000000e+00
3.870000000000000000e+03 6.131832275390625000e+02 9.224471257330304070e+04 0.000000000000000000e+00
3.871000000000000000e+03 8.006782836914062500e+02 4.621070184422839084e+05 0.000000000000000000e+00
3.872000000000000000e+03 7.619072265625000000e+02 7.268621379162869416e+05 0.000000000000000000e+00
3.873000000000000000e+03 7.023084716796875000e+02 3.218485740206011105e+05 0.000000000000000000e+00
3.874000000000000000e+03 7.265180664062500000e+02 1.162492517008858267e+05 1.000000000000000000e+00
3.875000000000000000e+03 7.620712890625000000e+02 4.222522489458156633e+05 6.666666666666666297e-01
3.876000000000000000e+03 8.042587890625000000e+02 7.958912196686180541e+05 0.000000000000000000e+00
3.877000000000000000e+03 7.995357666015625000e+02 1.820663277352669276e+06 0.000000000000000000e+00
3.878000000000000000e+03 7.111976318359375000e+02 1.180127623461010226e+05 0.000000000000000000e+00
3.879000000000000000e+03 7.567198486328125000e+02 5.435416434967650566e+05 0.000000000000000000e+00
3.880000000000000000e+03 7.400083618164062500e+02 2.206672524660430499e+05 5.000000000000000000e-01
3.881000000000000000e+03 7.631652832031250000e+02 3.745396066558644525e+05 1.000000000000000000e+00
3.882000000000000000e+03 7.895638427734375000e+02 9.909972022814768134e+05 0.000000000000000000e+00
3.883000000000000000e+03 8.062909545898437500e+02 7.195481961307325400e+05 0.000000000000000000e+00
3.884000000000000000e+03 7.611072998046875000e+02 4.088601227492321632e+05 5.000000000000000000e-01
3.885000000000000000e+03 6.278181762695312500e+02 3.977287081479664630e+04 1.000000000000000000e+00
3.886000000000000000e+03 7.582346191406250000e+02 4.226705623271624208e+05 0.000000000000000000e+00
