# Arch_Idx, NASWOT, logSynflow, PortionSkipped
4.700000000000000000e+01 7.166916097005208712e+02 1.149932619967467384e+06 1.000000000000000000e+00
4.800000000000000000e+01 7.056062825520833712e+02 3.899951570323744090e+05 1.000000000000000000e+00
4.900000000000000000e+01 7.471559651692708712e+02 1.300284479397470132e+06 5.000000000000000000e-01
5.000000000000000000e+01 8.202239583333333712e+02 4.304494065900226124e+06 1.000000000000000000e+00
5.100000000000000000e+01 7.116266072591146212e+02 5.527328212949013105e+05 1.000000000000000000e+00
5.200000000000000000e+01 7.810031738281250000e+02 3.244286586852959823e+06 2.000000000000000000e+00
5.300000000000000000e+01 5.956213989257812500e+02 1.487675178193104803e+05 3.333333333333333148e-01
5.400000000000000000e+01 7.758126220703125000e+02 2.985431507867849432e+06 5.000000000000000000e-01
5.500000000000000000e+01 6.214205525716146212e+02 5.256342024560739810e+04 6.666666666666666297e-01
5.600000000000000000e+01 7.815904947916666288e+02 2.445808659559889697e+06 2.000000000000000000e+00
5.700000000000000000e+01 7.066718139648437500e+02 2.296896055497060006e+05 0.000000000000000000e+00
5.800000000000000000e+01 6.014392496744791288e+02 1.299481140509758261e+05 3.333333333333333148e-01
5.900000000000000000e+01 7.697522379557291288e+02 9.922287347162434598e+05 0.000000000000000000e+00
6.000000000000000000e+01 7.893957112630208712e+02 1.217096679161093431e+06 5.000000000000000000e-01
6.100000000000000000e+01 7.573544921875000000e+02 1.820257385293273954e+06 1.000000000000000000e+00
6.200000000000000000e+01 7.858694458007812500e+02 1.621712434023499489e+06 0.000000000000000000e+00
6.300000000000000000e+01 8.017527058919271212e+02 3.851860308995938860e+06 0.000000000000000000e+00
6.400000000000000000e+01 8.150840047200521212e+02 4.592865792456716299e+06 0.000000000000000000e+00
6.500000000000000000e+01 8.184305013020833712e+02 5.472576761159651913e+06 0.000000000000000000e+00
6.600000000000000000e+01 6.077541707356771212e+02 5.216657701616193663e+04 0.000000000000000000e+00
6.700000000000000000e+01 8.188403930664062500e+02 5.358614353022619151e+06 0.000000000000000000e+00
6.800000000000000000e+01 7.556125284830728788e+02 1.291390569684238872e+06 5.000000000000000000e-01
6.900000000000000000e+01 7.615241292317708712e+02 2.995871434197476134e+06 2.000000000000000000e+00
7.000000000000000000e+01 7.252949218750000000e+02 1.140531657870013034e+06 1.000000000000000000e+00
7.100000000000000000e+01 7.521163330078125000e+02 1.299467310020297999e+06 0.000000000000000000e+00
7.200000000000000000e+01 6.221315307617187500e+02 1.106241376805537002e+05 6.666666666666666297e-01
7.300000000000000000e+01 7.503010050455728788e+02 3.015348504943028092e+06 0.000000000000000000e+00
7.400000000000000000e+01 5.557774658203125000e+02 3.012181274661235511e+05 0.000000000000000000e+00
7.500000000000000000e+01 6.974896443684896212e+02 2.791931604886537534e+05 1.000000000000000000e+00
7.600000000000000000e+01 7.069502766927083712e+02 3.902432256829806138e+05 6.666666666666666297e-01
7.700000000000000000e+01 7.882974446614583712e+02 3.406424065655564889e+06 0.000000000000000000e+00
7.800000000000000000e+01 8.024848429361978788e+02 1.136190237167455954e+06 0.000000000000000000e+00
7.900000000000000000e+01 7.207292277018228788e+02 1.033799147078639129e+06 1.000000000000000000e+00
8.000000000000000000e+01 7.892597656250000000e+02 2.171291129996075761e+06 1.000000000000000000e+00
8.100000000000000000e+01 8.148706258138021212e+02 7.723553130059619434e+06 2.000000000000000000e+00
8.200000000000000000e+01 8.057278442382812500e+02 6.064429232425896451e+06 0.000000000000000000e+00
8.300000000000000000e+01 7.055662027994791288e+02 3.926017418184448616e+05 5.000000000000000000e-01
8.400000000000000000e+01 7.496357625325521212e+02 1.301481411164854188e+06 0.000000000000000000e+00
8.500000000000000000e+01 7.772394205729166288e+02 2.269928689304230735e+06 0.000000000000000000e+00
8.600000000000000000e+01 7.805042317708333712e+02 1.889776999482267769e+06 5.000000000000000000e-01
8.700000000000000000e+01 6.986445312500000000e+02 4.048969685514688608e+05 0.000000000000000000e+00
8.800000000000000000e+01 7.631138712565103788e+02 7.169125140625823988e+05 0.000000000000000000e+00
8.900000000000000000e+01 7.519704386393228788e+02 1.298398928655799711e+06 1.000000000000000000e+00
9.000000000000000000e+01 8.004509480794271212e+02 2.130523609003197402e+06 1.000000000000000000e+00
9.100000000000000000e+01 7.873200276692708712e+02 1.215082121116144350e+06 0.000000000000000000e+00
9.200000000000000000e+01 7.777759602864583712e+02 2.284322721319575794e+06 0.000000000000000000e+00
9.300000000000000000e+01 7.494339599609375000e+02 1.150027791110089282e+06 0.000000000000000000e+00
9.400000000000000000e+01 7.422067057291666288e+02 9.351086975775816245e+05 3.333333333333333148e-01
9.500000000000000000e+01 6.003046264648437500e+02 5.252937103886295517e+04 1.000000000000000000e+00
9.600000000000000000e+01 7.713222859700521212e+02 1.210598384289550828e+06 0.000000000000000000e+00
9.700000000000000000e+01 7.268585001627603788e+02 3.543452204203052679e+05 5.000000000000000000e-01
9.800000000000000000e+01 7.549238891601562500e+02 7.459288218175049406e+05 0.000000000000000000e+00
9.900000000000000000e+01 7.839786173502603788e+02 3.558188611555933952e+06 5.000000000000000000e-01
1.000000000000000000e+02 7.836550903320312500e+02 3.039725433643628377e+06 0.000000000000000000e+00
1.010000000000000000e+02 7.545384724934896212e+02 1.312395032015141100e+06 5.000000000000000000e-01
1.020000000000000000e+02 8.053541666666666288e+02 2.419436861378795467e+06 0.000000000000000000e+00
1.030000000000000000e+02 7.875942382812500000e+02 2.938507780891333241e+06 0.000000000000000000e+00
1.040000000000000000e+02 9.999999999999999547e-07 1.829371898806408572e+05 0.000000000000000000e+00
1.050000000000000000e+02 9.999999999999999547e-07 6.483795622644921241e+04 0.000000000000000000e+00
1.060000000000000000e+02 6.115520629882812500e+02 1.119334749695835344e+05 0.000000000000000000e+00
1.070000000000000000e+02 7.446353149414062500e+02 1.823646044782160548e+06 1.000000000000000000e+00
1.080000000000000000e+02 9.999999999999999547e-07 1.233557456111315551e+05 0.000000000000000000e+00
1.090000000000000000e+02 8.052831217447916288e+02 4.889875986363764852e+06 0.000000000000000000e+00
1.100000000000000000e+02 7.119570515950521212e+02 1.147938746455269866e+06 2.000000000000000000e+00
1.110000000000000000e+02 8.010235188802083712e+02 4.000327943883604370e+06 5.000000000000000000e-01
1.120000000000000000e+02 7.621237386067708712e+02 1.965407232149734162e+06 0.000000000000000000e+00
1.130000000000000000e+02 7.049360148111978788e+02 3.919960933382241055e+05 3.333333333333333148e-01
1.140000000000000000e+02 7.524252929687500000e+02 1.147291457667212235e+06 2.000000000000000000e+00
1.150000000000000000e+02 7.121145426432291288e+02 9.727170047505160328e+05 0.000000000000000000e+00
1.160000000000000000e+02 7.899041341145833712e+02 1.871739364525612909e+06 1.000000000000000000e+00
1.170000000000000000e+02 7.962224934895833712e+02 5.140994732573259622e+06 0.000000000000000000e+00
1.180000000000000000e+02 6.018047485351562500e+02 1.010215107408850454e+05 5.000000000000000000e-01
1.190000000000000000e+02 7.902045694986978788e+02 2.350380993128282949e+06 1.000000000000000000e+00
1.200000000000000000e+02 6.008437906901041288e+02 4.188099789201860549e+05 0.000000000000000000e+00
1.210000000000000000e+02 7.581071370442708712e+02 2.043145078474684618e+06 0.000000000000000000e+00
1.220000000000000000e+02 7.777462768554687500e+02 1.250892282161571318e+06 0.000000000000000000e+00
1.230000000000000000e+02 7.521598103841146212e+02 1.843561953448644839e+06 0.000000000000000000e+00
1.240000000000000000e+02 7.545535074869791288e+02 1.290986960183473537e+06 0.000000000000000000e+00
1.250000000000000000e+02 7.604852294921875000e+02 6.602062492842719657e+05 5.000000000000000000e-01
1.260000000000000000e+02 7.382310180664062500e+02 6.832460141043406911e+05 0.000000000000000000e+00
1.270000000000000000e+02 7.273520914713541288e+02 5.897721335200832691e+05 0.000000000000000000e+00
1.280000000000000000e+02 7.867774047851562500e+02 2.315332107118344866e+06 5.000000000000000000e-01
1.290000000000000000e+02 8.036560668945312500e+02 4.677192499534898438e+06 0.000000000000000000e+00
1.300000000000000000e+02 7.570967814127603788e+02 1.370269863676879788e+06 5.000000000000000000e-01
1.310000000000000000e+02 7.213618774414062500e+02 5.284025273148642154e+05 0.000000000000000000e+00
1.320000000000000000e+02 7.559473470052083712e+02 1.296554977812811499e+06 6.666666666666666297e-01
1.330000000000000000e+02 7.787436930338541288e+02 3.552371218001657631e+06 2.000000000000000000e+00
1.340000000000000000e+02 7.836871541341146212e+02 1.246328370035742875e+06 0.000000000000000000e+00
1.350000000000000000e+02 7.195423380533853788e+02 9.744976115316203795e+05 6.666666666666666297e-01
1.360000000000000000e+02 8.005970052083333712e+02 5.545514081177466549e+06 0.000000000000000000e+00
1.370000000000000000e+02 7.790672403971353788e+02 4.279609987447089516e+06 1.000000000000000000e+00
1.380000000000000000e+02 8.186466878255208712e+02 7.421381297854759730e+06 0.000000000000000000e+00
1.390000000000000000e+02 7.669583536783853788e+02 3.206421091405761894e+06 1.000000000000000000e+00
1.400000000000000000e+02 7.855597330729166288e+02 1.697333436871865531e+06 0.000000000000000000e+00
1.410000000000000000e+02 7.825076904296875000e+02 1.281312254279134329e+06 5.000000000000000000e-01
1.420000000000000000e+02 7.889633382161458712e+02 2.349937343283987604e+06 0.000000000000000000e+00
1.430000000000000000e+02 7.607644653320312500e+02 1.284406212106395978e+06 1.000000000000000000e+00
1.440000000000000000e+02 7.440609537760416288e+02 1.979721829986159690e+06 1.000000000000000000e+00
1.450000000000000000e+02 7.499137776692708712e+02 6.724825870261992095e+05 2.000000000000000000e+00
1.460000000000000000e+02 7.028166097005208712e+02 9.822410049494976411e+05 0.000000000000000000e+00
1.470000000000000000e+02 7.990504964192708712e+02 6.073854615977364592e+06 1.000000000000000000e+00
1.480000000000000000e+02 7.868046061197916288e+02 1.344670541877170559e+06 1.000000000000000000e+00
1.490000000000000000e+02 7.529214680989583712e+02 6.717155183202079497e+05 5.000000000000000000e-01
1.500000000000000000e+02 7.495626424153646212e+02 6.760913592827282846e+05 0.000000000000000000e+00
1.510000000000000000e+02 6.994702351888021212e+02 4.062735929443513742e+05 6.666666666666666297e-01
1.520000000000000000e+02 7.896044108072916288e+02 1.870114222960263956e+06 0.000000000000000000e+00
1.530000000000000000e+02 8.193836873372396212e+02 4.314964133554199710e+06 0.000000000000000000e+00
1.540000000000000000e+02 7.966506958007812500e+02 2.413151495628844015e+06 0.000000000000000000e+00
1.550000000000000000e+02 7.325557250976562500e+02 1.859836535700588953e+06 1.000000000000000000e+00
1.560000000000000000e+02 7.023981730143228788e+02 1.156007707794243935e+06 6.666666666666666297e-01
1.570000000000000000e+02 6.014833170572916288e+02 1.496337877622261876e+05 1.000000000000000000e+00
1.580000000000000000e+02 7.950782674153646212e+02 4.490145312340134755e+06 0.000000000000000000e+00
1.590000000000000000e+02 7.560776774088541288e+02 5.543746866251982283e+05 1.000000000000000000e+00
1.600000000000000000e+02 7.000724283854166288e+02 9.904710323673228268e+05 5.000000000000000000e-01
1.610000000000000000e+02 7.132020874023437500e+02 9.750543186259841314e+05 0.000000000000000000e+00
1.620000000000000000e+02 7.950604044596353788e+02 3.426370397459986154e+06 0.000000000000000000e+00
1.630000000000000000e+02 6.975461425781250000e+02 3.905970497741592699e+05 1.000000000000000000e+00
1.640000000000000000e+02 7.987514038085937500e+02 4.851966287670025602e+06 1.000000000000000000e+00
1.650000000000000000e+02 7.882455647786458712e+02 2.968243779902368318e+06 1.000000000000000000e+00
1.660000000000000000e+02 7.641470336914062500e+02 4.137432543846894405e+05 1.000000000000000000e+00
1.670000000000000000e+02 7.530149129231771212e+02 6.742852419326932868e+05 0.000000000000000000e+00
1.680000000000000000e+02 8.163089803059896212e+02 5.504339533389313146e+06 2.000000000000000000e+00
1.690000000000000000e+02 7.500355021158853788e+02 1.299563711921802955e+06 0.000000000000000000e+00
1.700000000000000000e+02 7.615422566731771212e+02 4.154137575708246441e+05 0.000000000000000000e+00
1.710000000000000000e+02 8.035311279296875000e+02 4.473006393388492987e+06 0.000000000000000000e+00
1.720000000000000000e+02 9.999999999999999547e-07 6.440164288807000412e+04 0.000000000000000000e+00
1.730000000000000000e+02 7.658677571614583712e+02 8.917396273829416605e+05 0.000000000000000000e+00
1.740000000000000000e+02 7.645217488606771212e+02 1.292279885707952082e+06 1.000000000000000000e+00
1.750000000000000000e+02 7.436442260742187500e+02 2.997344418629018124e+06 1.500000000000000000e+00
1.760000000000000000e+02 7.138475341796875000e+02 3.727770120712348726e+05 2.000000000000000000e+00
1.770000000000000000e+02 7.469616292317708712e+02 9.060531695850826800e+05 2.000000000000000000e+00
1.780000000000000000e+02 8.023509114583333712e+02 2.272692686625823379e+06 1.000000000000000000e+00
1.790000000000000000e+02 7.597841389973958712e+02 1.463809727196424035e+06 0.000000000000000000e+00
1.800000000000000000e+02 8.044777221679687500e+02 3.575482773811949417e+06 0.000000000000000000e+00
1.810000000000000000e+02 7.867381591796875000e+02 1.245297998486781726e+06 0.000000000000000000e+00
1.820000000000000000e+02 9.999999999999999547e-07 6.439510783506654116e+04 0.000000000000000000e+00
1.830000000000000000e+02 6.991087443033853788e+02 9.858898234735348960e+05 1.000000000000000000e+00
1.840000000000000000e+02 7.850513102213541288e+02 3.547094919894192368e+06 0.000000000000000000e+00
1.850000000000000000e+02 7.652847493489583712e+02 1.985722376344871242e+06 0.000000000000000000e+00
1.860000000000000000e+02 6.211018676757812500e+02 5.246924128269698122e+04 2.000000000000000000e+00
1.870000000000000000e+02 7.643059082031250000e+02 9.243565507348611718e+05 0.000000000000000000e+00
1.880000000000000000e+02 7.502238159179687500e+02 1.862644860021765111e+06 1.000000000000000000e+00
1.890000000000000000e+02 7.562445882161458712e+02 3.016092327075430658e+06 1.000000000000000000e+00
1.900000000000000000e+02 7.512087402343750000e+02 1.298523143763104687e+06 0.000000000000000000e+00
1.910000000000000000e+02 7.490587361653646212e+02 3.033005727955077309e+06 1.000000000000000000e+00
1.920000000000000000e+02 7.582389119466146212e+02 3.015040731264805887e+06 5.000000000000000000e-01
1.930000000000000000e+02 7.577102864583333712e+02 1.017459387645820738e+06 0.000000000000000000e+00
1.940000000000000000e+02 7.522905680338541288e+02 1.298466689300945494e+06 0.000000000000000000e+00
1.950000000000000000e+02 7.139796752929687500e+02 9.731422916338311043e+05 5.000000000000000000e-01
1.960000000000000000e+02 7.135605875651041288e+02 2.878708770311036496e+05 2.000000000000000000e+00
1.970000000000000000e+02 7.599536132812500000e+02 1.811589450627831277e+06 0.000000000000000000e+00
1.980000000000000000e+02 7.797668050130208712e+02 2.222135681760365143e+06 0.000000000000000000e+00
1.990000000000000000e+02 6.060741984049478788e+02 1.018020835272497061e+05 1.000000000000000000e+00
2.000000000000000000e+02 7.161992187500000000e+02 3.726673536442173063e+05 0.000000000000000000e+00
2.010000000000000000e+02 7.151746012369791288e+02 1.120103191297108715e+05 5.000000000000000000e-01
2.020000000000000000e+02 7.966410929361978788e+02 5.137610780748463236e+06 1.000000000000000000e+00
2.030000000000000000e+02 8.186678059895833712e+02 5.314156299550314434e+06 0.000000000000000000e+00
2.040000000000000000e+02 7.877935994466146212e+02 2.319029047102834098e+06 1.000000000000000000e+00
2.050000000000000000e+02 7.565954182942708712e+02 1.302849587308758870e+06 3.333333333333333148e-01
2.060000000000000000e+02 7.216550089518228788e+02 9.704161892920227256e+05 1.000000000000000000e+00
2.070000000000000000e+02 7.772484741210937500e+02 4.386126397881656885e+06 1.000000000000000000e+00
2.080000000000000000e+02 7.007156778971353788e+02 4.035698604793573031e+05 6.666666666666666297e-01
2.090000000000000000e+02 7.796567179361978788e+02 2.426197338646826334e+06 0.000000000000000000e+00
2.100000000000000000e+02 6.073730875651041288e+02 2.298715180533377279e+05 1.000000000000000000e+00
2.110000000000000000e+02 7.965148111979166288e+02 4.044636763792773709e+06 0.000000000000000000e+00
2.120000000000000000e+02 8.042966715494791288e+02 3.582060183926204685e+06 0.000000000000000000e+00
2.130000000000000000e+02 7.611133422851562500e+02 1.288931525728422450e+06 0.000000000000000000e+00
2.140000000000000000e+02 7.807815348307291288e+02 2.949882731809132732e+06 3.333333333333333148e-01
2.150000000000000000e+02 6.068277994791666288e+02 5.253221091140298813e+04 0.000000000000000000e+00
2.160000000000000000e+02 7.106481119791666288e+02 3.740150925727135618e+05 1.000000000000000000e+00
2.170000000000000000e+02 7.522160034179687500e+02 2.143892073532241862e+06 5.000000000000000000e-01
2.180000000000000000e+02 7.568226928710937500e+02 1.299416928583299508e+06 1.500000000000000000e+00
2.190000000000000000e+02 7.605695800781250000e+02 1.800136274142277427e+06 2.000000000000000000e+00
2.200000000000000000e+02 7.447009480794271212e+02 1.981086155308404239e+06 0.000000000000000000e+00
2.210000000000000000e+02 7.132585042317708712e+02 9.750203144509257982e+05 0.000000000000000000e+00
2.220000000000000000e+02 7.280087687174478788e+02 5.294873789300043136e+05 0.000000000000000000e+00
2.230000000000000000e+02 6.016324869791666288e+02 5.312089431494310702e+04 0.000000000000000000e+00
2.240000000000000000e+02 8.038670857747396212e+02 4.067825280988106504e+06 0.000000000000000000e+00
2.250000000000000000e+02 5.590171915690103788e+02 2.414262849399851111e+05 0.000000000000000000e+00
2.260000000000000000e+02 7.128318684895833712e+02 3.863936435617906391e+05 1.000000000000000000e+00
2.270000000000000000e+02 7.855109049479166288e+02 4.277770389699338004e+06 0.000000000000000000e+00
2.280000000000000000e+02 7.853023478190103788e+02 2.268754075565818232e+06 2.000000000000000000e+00
2.290000000000000000e+02 7.140986328125000000e+02 3.769032257968118065e+05 0.000000000000000000e+00
2.300000000000000000e+02 7.888978474934896212e+02 1.450286370033797808e+06 0.000000000000000000e+00
2.310000000000000000e+02 7.393975219726562500e+02 1.313104898953180527e+06 0.000000000000000000e+00
2.320000000000000000e+02 5.962923583984375000e+02 1.017297149938540533e+05 5.000000000000000000e-01
2.330000000000000000e+02 9.999999999999999547e-07 6.471974129057113896e+04 0.000000000000000000e+00
2.340000000000000000e+02 7.593708496093750000e+02 8.323600651416163892e+05 1.000000000000000000e+00
2.350000000000000000e+02 8.047656860351562500e+02 3.585150085230083670e+06 1.000000000000000000e+00
2.360000000000000000e+02 7.275709431966146212e+02 5.900503487773148809e+05 0.000000000000000000e+00
2.370000000000000000e+02 7.858671264648437500e+02 2.980966658003598917e+06 0.000000000000000000e+00
2.380000000000000000e+02 7.806894124348958712e+02 3.555760934342934284e+06 0.000000000000000000e+00
2.390000000000000000e+02 5.980279337565103788e+02 1.502767112837166351e+05 6.666666666666666297e-01
2.400000000000000000e+02 6.050547892252603788e+02 1.014914503881415876e+05 6.666666666666666297e-01
2.410000000000000000e+02 8.025937500000000000e+02 2.670824015539043117e+06 0.000000000000000000e+00
2.420000000000000000e+02 8.030068155924478788e+02 3.371125221535285935e+06 0.000000000000000000e+00
2.430000000000000000e+02 6.203932495117187500e+02 1.108809946511799935e+05 1.333333333333333259e+00
2.440000000000000000e+02 8.022599690755208712e+02 4.940622382647808641e+06 1.500000000000000000e+00
2.450000000000000000e+02 7.407094726562500000e+02 1.311139379770276835e+06 1.000000000000000000e+00
2.460000000000000000e+02 7.801876017252603788e+02 2.276701189697203692e+06 0.000000000000000000e+00
2.470000000000000000e+02 7.000572509765625000e+02 3.943058029754612944e+05 0.000000000000000000e+00
2.480000000000000000e+02 7.831523030598958712e+02 1.875007809618176194e+06 2.000000000000000000e+00
2.490000000000000000e+02 7.894478963216146212e+02 2.172132619994452223e+06 0.000000000000000000e+00
2.500000000000000000e+02 7.612578531901041288e+02 2.985998247054282576e+06 1.000000000000000000e+00
2.510000000000000000e+02 7.031402587890625000e+02 1.156580437968804035e+06 1.500000000000000000e+00
2.520000000000000000e+02 7.879718831380208712e+02 2.896665238561184146e+06 1.000000000000000000e+00
2.530000000000000000e+02 7.895571492513021212e+02 1.217073710972960340e+06 0.000000000000000000e+00
2.540000000000000000e+02 7.577468668619791288e+02 6.550946143892901018e+05 0.000000000000000000e+00
2.550000000000000000e+02 7.459220174153646212e+02 1.810512280092606554e+06 0.000000000000000000e+00
2.560000000000000000e+02 7.800845540364583712e+02 2.310067282096705399e+06 1.000000000000000000e+00
2.570000000000000000e+02 7.485905965169271212e+02 1.975388152429724811e+06 0.000000000000000000e+00
2.580000000000000000e+02 7.620253906250000000e+02 2.996507800354736857e+06 1.000000000000000000e+00
2.590000000000000000e+02 7.505980224609375000e+02 5.503403953261619899e+05 0.000000000000000000e+00
2.600000000000000000e+02 6.966354573567708712e+02 4.639134769977800897e+05 6.666666666666666297e-01
2.610000000000000000e+02 8.031327921549478788e+02 5.938305840093542822e+06 0.000000000000000000e+00
2.620000000000000000e+02 7.114208577473958712e+02 9.716449100815372076e+05 0.000000000000000000e+00
2.630000000000000000e+02 7.265607910156250000e+02 1.191132977024175692e+06 0.000000000000000000e+00
2.640000000000000000e+02 7.967642618815103788e+02 3.308890661055972800e+06 0.000000000000000000e+00
2.650000000000000000e+02 8.002674560546875000e+02 6.077147911345486529e+06 2.000000000000000000e+00
2.660000000000000000e+02 7.620009358723958712e+02 1.854303456338206772e+06 0.000000000000000000e+00
2.670000000000000000e+02 7.886616007486978788e+02 2.280065062477395404e+06 0.000000000000000000e+00
2.680000000000000000e+02 8.009922892252603788e+02 4.081822436123972293e+06 0.000000000000000000e+00
2.690000000000000000e+02 7.266243286132812500e+02 1.075769481830731267e+06 0.000000000000000000e+00
2.700000000000000000e+02 7.460459594726562500e+02 1.031806863482394605e+06 0.000000000000000000e+00
2.710000000000000000e+02 7.029390462239583712e+02 9.867292713982821442e+05 0.000000000000000000e+00
2.720000000000000000e+02 7.131701049804687500e+02 9.743090439631394111e+05 0.000000000000000000e+00
2.730000000000000000e+02 7.819288533528646212e+02 2.136907749840519857e+06 0.000000000000000000e+00
2.740000000000000000e+02 8.200694986979166288e+02 6.478742516282617114e+06 1.000000000000000000e+00
2.750000000000000000e+02 7.530907796223958712e+02 4.062225055084545747e+05 1.000000000000000000e+00
2.760000000000000000e+02 7.631053059895833712e+02 1.813402626477164216e+06 0.000000000000000000e+00
2.770000000000000000e+02 8.049105428059896212e+02 4.057110048620017711e+06 0.000000000000000000e+00
2.780000000000000000e+02 6.224296264648437500e+02 2.294890376351741143e+05 1.500000000000000000e+00
2.790000000000000000e+02 7.743304443359375000e+02 2.334978963109448552e+06 0.000000000000000000e+00
2.800000000000000000e+02 6.088547770182291288e+02 1.604738917224969482e+05 1.500000000000000000e+00
2.810000000000000000e+02 7.889460042317708712e+02 2.043445861932547064e+06 0.000000000000000000e+00
2.820000000000000000e+02 7.531556193033853788e+02 3.005938818574131932e+06 0.000000000000000000e+00
2.830000000000000000e+02 7.791393025716146212e+02 2.190699398573117796e+06 6.666666666666666297e-01
2.840000000000000000e+02 7.275880533854166288e+02 3.538772793950178893e+05 3.333333333333333148e-01
2.850000000000000000e+02 7.885642700195312500e+02 2.172233661631771829e+06 5.000000000000000000e-01
2.860000000000000000e+02 7.366525472005208712e+02 1.984528960429819068e+06 0.000000000000000000e+00
2.870000000000000000e+02 7.596921793619791288e+02 1.520004815630273893e+06 0.000000000000000000e+00
2.880000000000000000e+02 7.551623535156250000e+02 3.031644589056781493e+06 1.500000000000000000e+00
2.890000000000000000e+02 7.754559733072916288e+02 2.975055220231956337e+06 0.000000000000000000e+00
